detector,base_id,transform,cwe,score_margin,vdcp_success,score_tie,decision_success
VulBERTa-public,juliet-CWE606-0052,original,CWE606,0.0800548568367958,1.0,0.0,0.0
VulBERTa-public,juliet-CWE606-0145,original,CWE606,0.19533834233880043,1.0,0.0,0.0
VulBERTa-public,juliet-CWE606-0197,original,CWE606,0.10192089527845383,1.0,0.0,0.0
VulBERTa-public,juliet-CWE606-0203,original,CWE606,0.10138901323080063,1.0,0.0,0.0
VulBERTa-public,juliet-CWE606-0229,original,CWE606,0.09312359988689423,1.0,0.0,0.0
VulBERTa-public,juliet-CWE606-0231,original,CWE606,-0.008049778640270233,0.0,0.0,0.0
VulBERTa-public,juliet-CWE606-0238,original,CWE606,-0.0024662762880325317,0.0,0.0,0.0
VulBERTa-public,juliet-CWE606-0255,original,CWE606,0.07755178958177567,1.0,0.0,0.0
VulBERTa-public,juliet-CWE606-0282,original,CWE606,0.10780217126011848,1.0,0.0,0.0
VulBERTa-public,juliet-CWE606-0387,original,CWE606,0.13146814703941345,1.0,0.0,0.0
VulBERTa-public,juliet-CWE606-0396,original,CWE606,0.07366330176591873,1.0,0.0,0.0
VulBERTa-public,juliet-CWE606-0398,original,CWE606,-0.007990613579750061,0.0,0.0,0.0
VulBERTa-public,juliet-CWE617-0097,original,CWE617,0.0028388574719429016,1.0,0.0,0.0
VulBERTa-public,juliet-CWE617-0115,original,CWE617,0.017300650477409363,1.0,0.0,0.0
VulBERTa-public,juliet-CWE617-0209,original,CWE617,0.2318337932229042,1.0,0.0,0.0
VulBERTa-public,juliet-CWE617-0302,original,CWE617,-0.05362138897180557,0.0,0.0,0.0
VulBERTa-public,juliet-CWE665-0116,original,CWE665,-0.8077292442321777,0.0,0.0,0.0
VulBERTa-public,juliet-CWE665-0118,original,CWE665,-0.0005995705723762512,0.0,0.0,0.0
VulBERTa-public,juliet-CWE665-0289,original,CWE665,-0.8721368312835693,0.0,0.0,0.0
VulBERTa-public,juliet-CWE665-0315,original,CWE665,-0.0058276355266571045,0.0,0.0,0.0
VulBERTa-public,juliet-CWE665-0361,original,CWE665,-0.1021878719329834,0.0,0.0,0.0
VulBERTa-public,juliet-CWE665-0367,original,CWE665,-0.13635918498039246,0.0,0.0,0.0
VulBERTa-public,juliet-CWE665-0393,original,CWE665,-0.665823444724083,0.0,0.0,0.0
VulBERTa-public,juliet-CWE675-0062,original,CWE675,-0.035115018486976624,0.0,0.0,0.0
VulBERTa-public,juliet-CWE675-0064,original,CWE675,0.2346513606607914,1.0,0.0,0.0
VulBERTa-public,juliet-CWE675-0083,original,CWE675,0.5762927681207657,1.0,0.0,1.0
VulBERTa-public,juliet-CWE675-0160,original,CWE675,0.1546275019645691,1.0,0.0,1.0
VulBERTa-public,juliet-CWE675-0182,original,CWE675,0.02592448890209198,1.0,0.0,0.0
VulBERTa-public,juliet-CWE675-0211,original,CWE675,-0.5778290778398514,0.0,0.0,0.0
VulBERTa-public,juliet-CWE675-0268,original,CWE675,-0.4343748837709427,0.0,0.0,0.0
VulBERTa-public,juliet-CWE675-0285,original,CWE675,-0.42645610868930817,0.0,0.0,0.0
VulBERTa-public,juliet-CWE675-0341,original,CWE675,-0.29018719494342804,0.0,0.0,0.0
VulBERTa-public,juliet-CWE675-0390,original,CWE675,0.03435997664928436,1.0,0.0,0.0
VulBERTa-public,juliet-CWE680-0010,original,CWE680,-0.0009897947311401367,0.0,0.0,0.0
VulBERTa-public,juliet-CWE680-0060,original,CWE680,0.6784849539399147,1.0,0.0,1.0
VulBERTa-public,juliet-CWE680-0122,original,CWE680,-0.06364277005195618,0.0,0.0,0.0
VulBERTa-public,juliet-CWE680-0154,original,CWE680,-0.5213398486375809,0.0,0.0,0.0
VulBERTa-public,juliet-CWE680-0243,original,CWE680,-0.5695239752531052,0.0,0.0,0.0
VulBERTa-public,juliet-CWE680-0249,original,CWE680,-0.3877003937959671,0.0,0.0,0.0
VulBERTa-public,juliet-CWE680-0280,original,CWE680,-0.3769434988498688,0.0,0.0,0.0
VulBERTa-public,juliet-CWE680-0295,original,CWE680,-0.6775180548429489,0.0,0.0,0.0
VulBERTa-public,juliet-CWE680-0317,original,CWE680,-0.011350542306900024,0.0,0.0,0.0
VulBERTa-public,juliet-CWE680-0327,original,CWE680,-0.2501521110534668,0.0,0.0,0.0
VulBERTa-public,juliet-CWE680-0389,original,CWE680,-0.4852111488580704,0.0,0.0,0.0
VulBERTa-public,juliet-CWE690-0011,original,CWE690,-0.009905613958835602,0.0,0.0,0.0
VulBERTa-public,juliet-CWE690-0037,original,CWE690,0.009199917316436768,1.0,0.0,0.0
VulBERTa-public,juliet-CWE690-0055,original,CWE690,-0.42003097385168076,0.0,0.0,0.0
VulBERTa-public,juliet-CWE690-0080,original,CWE690,0.008322089910507202,1.0,0.0,0.0
VulBERTa-public,juliet-CWE690-0131,original,CWE690,-0.0015120729804039001,0.0,0.0,0.0
VulBERTa-public,juliet-CWE690-0170,original,CWE690,-0.12729981169104576,0.0,0.0,0.0
VulBERTa-public,juliet-CWE690-0222,original,CWE690,-0.026541221886873245,0.0,0.0,0.0
VulBERTa-public,juliet-CWE690-0340,original,CWE690,0.0007110275328159332,1.0,0.0,0.0
VulBERTa-public,juliet-CWE690-0375,original,CWE690,-0.42522116005420685,0.0,0.0,0.0
VulBERTa-public,juliet-CWE690-0400,original,CWE690,-0.23826418071985245,0.0,0.0,0.0
VulBERTa-public,juliet-CWE761-0058,original,CWE761,0.1695246398448944,1.0,0.0,0.0
VulBERTa-public,juliet-CWE761-0079,original,CWE761,-0.1297934353351593,0.0,0.0,0.0
VulBERTa-public,juliet-CWE761-0149,original,CWE761,-0.05549675226211548,0.0,0.0,0.0
VulBERTa-public,juliet-CWE761-0171,original,CWE761,0.03619517385959625,1.0,0.0,0.0
VulBERTa-public,juliet-CWE761-0208,original,CWE761,0.004656121134757996,1.0,0.0,0.0
VulBERTa-public,juliet-CWE761-0221,original,CWE761,0.26815152168273926,1.0,0.0,1.0
VulBERTa-public,juliet-CWE761-0236,original,CWE761,0.20488622039556503,1.0,0.0,0.0
VulBERTa-public,juliet-CWE761-0284,original,CWE761,-0.131387859582901,0.0,0.0,0.0
VulBERTa-public,juliet-CWE761-0378,original,CWE761,0.07337802648544312,1.0,0.0,0.0
VulBERTa-public,juliet-CWE773-0008,original,CWE773,0.018838372081518173,1.0,0.0,0.0
VulBERTa-public,juliet-CWE773-0106,original,CWE773,0.007415957748889923,1.0,0.0,0.0
VulBERTa-public,juliet-CWE773-0144,original,CWE773,0.2727889008820057,1.0,0.0,0.0
VulBERTa-public,juliet-CWE773-0156,original,CWE773,0.005214765667915344,1.0,0.0,0.0
VulBERTa-public,juliet-CWE773-0216,original,CWE773,0.010872848331928253,1.0,0.0,0.0
VulBERTa-public,juliet-CWE773-0241,original,CWE773,-0.017555639147758484,0.0,0.0,0.0
VulBERTa-public,juliet-CWE773-0271,original,CWE773,0.034988194704055786,1.0,0.0,0.0
VulBERTa-public,juliet-CWE773-0293,original,CWE773,0.06463737785816193,1.0,0.0,0.0
VulBERTa-public,juliet-CWE773-0376,original,CWE773,0.12050220370292664,1.0,0.0,0.0
VulBERTa-public,juliet-CWE773-0395,original,CWE773,0.008336462080478668,1.0,0.0,0.0
VulBERTa-public,juliet-CWE775-0034,original,CWE775,-0.009357377886772156,0.0,0.0,0.0
VulBERTa-public,juliet-CWE775-0046,original,CWE775,0.5073880925774574,1.0,0.0,1.0
VulBERTa-public,juliet-CWE775-0050,original,CWE775,0.03401025012135506,1.0,0.0,0.0
VulBERTa-public,juliet-CWE775-0065,original,CWE775,0.001915574073791504,1.0,0.0,0.0
VulBERTa-public,juliet-CWE775-0088,original,CWE775,-0.01968979835510254,0.0,0.0,0.0
VulBERTa-public,juliet-CWE775-0093,original,CWE775,0.02982168272137642,1.0,0.0,0.0
VulBERTa-public,juliet-CWE775-0109,original,CWE775,-0.003910824656486511,0.0,0.0,0.0
VulBERTa-public,juliet-CWE775-0136,original,CWE775,0.012244343757629395,1.0,0.0,0.0
VulBERTa-public,juliet-CWE775-0151,original,CWE775,0.11100564152002335,1.0,0.0,0.0
VulBERTa-public,juliet-CWE775-0172,original,CWE775,-0.5766336619853973,0.0,0.0,0.0
VulBERTa-public,juliet-CWE775-0247,original,CWE775,7.557868957519531e-05,1.0,0.0,0.0
VulBERTa-public,juliet-CWE78-0033,original,CWE78,-0.012356936931610107,0.0,0.0,0.0
VulBERTa-public,juliet-CWE78-0066,original,CWE78,0.02959425002336502,1.0,0.0,0.0
VulBERTa-public,juliet-CWE78-0069,original,CWE78,0.20226380228996277,1.0,0.0,0.0
VulBERTa-public,juliet-CWE78-0142,original,CWE78,0.07358018308877945,1.0,0.0,0.0
VulBERTa-public,juliet-CWE78-0155,original,CWE78,0.08250808715820312,1.0,0.0,0.0
VulBERTa-public,juliet-CWE78-0173,original,CWE78,0.18407103419303894,1.0,0.0,0.0
VulBERTa-public,juliet-CWE78-0246,original,CWE78,0.1530214659869671,1.0,0.0,0.0
VulBERTa-public,juliet-CWE78-0329,original,CWE78,0.18589874356985092,1.0,0.0,0.0
VulBERTa-public,juliet-CWE78-0337,original,CWE78,0.13214779272675514,1.0,0.0,0.0
VulBERTa-public,juliet-CWE78-0384,original,CWE78,0.0847928449511528,1.0,0.0,0.0
VulBERTa-public,juliet-CWE789-0113,original,CWE789,0.043127357959747314,1.0,0.0,0.0
VulBERTa-public,juliet-CWE789-0128,original,CWE789,0.09175683557987213,1.0,0.0,0.0
VulBERTa-public,juliet-CWE789-0177,original,CWE789,0.016246028244495392,1.0,0.0,0.0
VulBERTa-public,juliet-CWE789-0287,original,CWE789,-0.13493949174880981,0.0,0.0,0.0
VulBERTa-public,juliet-CWE789-0303,original,CWE789,-0.02430763840675354,0.0,0.0,0.0
VulBERTa-public,juliet-CWE789-0360,original,CWE789,0.007128491997718811,1.0,0.0,0.0
VulBERTa-public,juliet-CWE789-0368,original,CWE789,-0.20407024025917053,0.0,0.0,0.0
VulBERTa-public,juliet-CWE789-0386,original,CWE789,0.07327994704246521,1.0,0.0,0.0
VulBERTa-public,juliet-CWE843-0087,original,CWE843,-0.5423696339130402,0.0,0.0,0.0
VulBERTa-public,juliet-CWE843-0153,original,CWE843,-0.03384457156062126,0.0,0.0,0.0
VulBERTa-public,juliet-CWE843-0227,original,CWE843,-0.0025040581822395325,0.0,0.0,0.0
VulBERTa-public,juliet-CWE843-0242,original,CWE843,0.1596166044473648,1.0,0.0,0.0
VulBERTa-public,juliet-CWE843-0300,original,CWE843,-0.7880875915288925,0.0,0.0,0.0
VulBERTa-public,juliet-CWE843-0305,original,CWE843,-0.036451444029808044,0.0,0.0,0.0
VulBERTa-public,juliet-CWE843-0333,original,CWE843,-0.06112890690565109,0.0,0.0,0.0
VulBERTa-public,juliet-CWE843-0382,original,CWE843,-0.0038461238145828247,0.0,0.0,0.0
VulBERTa-public,juliet-CWE90-0006,original,CWE90,0.0066261887550354,1.0,0.0,0.0
VulBERTa-public,juliet-CWE90-0057,original,CWE90,0.046990204602479935,1.0,0.0,0.0
VulBERTa-public,juliet-CWE90-0090,original,CWE90,-0.126596599817276,0.0,0.0,0.0
VulBERTa-public,juliet-CWE90-0189,original,CWE90,0.1866787075996399,1.0,0.0,0.0
VulBERTa-public,juliet-CWE90-0244,original,CWE90,0.011422544717788696,1.0,0.0,0.0
VulBERTa-public,juliet-CWE90-0264,original,CWE90,-0.05283220112323761,0.0,0.0,0.0
VulBERTa-public,juliet-CWE90-0358,original,CWE90,0.29840099811553955,1.0,0.0,0.0
VulBERTa-public,juliet-CWE90-0372,original,CWE90,-0.07928314805030823,0.0,0.0,0.0
VulBERTa-public,juliet-CWE90-0392,original,CWE90,-0.06197507679462433,0.0,0.0,0.0
LineVul-public,juliet-CWE114-0044,original,CWE114,2.5977500627050176e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE114-0071,original,CWE114,-5.393181709223427e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE114-0077,original,CWE114,-4.254839222994633e-05,0.0,0.0,0.0
LineVul-public,juliet-CWE114-0166,original,CWE114,5.342844815459102e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE114-0210,original,CWE114,-3.5734319681068882e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE114-0250,original,CWE114,-5.786044312117156e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE114-0320,original,CWE114,-2.6579673431115225e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE114-0363,original,CWE114,4.002469722763635e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE114-0369,original,CWE114,1.2881968359579332e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE121-0045,original,CWE121,-2.1452433429658413e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE121-0100,original,CWE121,-1.6670310287736356e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE121-0146,original,CWE121,1.4704210116178729e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE121-0167,original,CWE121,-9.726863936521113e-08,0.0,0.0,0.0
LineVul-public,juliet-CWE121-0256,original,CWE121,-7.236212695715949e-08,0.0,0.0,0.0
LineVul-public,juliet-CWE121-0296,original,CWE121,3.973127604695037e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE121-0334,original,CWE121,-1.4661936802440323e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE122-0024,original,CWE122,-5.673023224517237e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE122-0041,original,CWE122,8.739974873606116e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE122-0072,original,CWE122,6.232570740394294e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE122-0074,original,CWE122,-6.376112651196308e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE122-0105,original,CWE122,-4.818975867237896e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE122-0147,original,CWE122,-8.48795025376603e-08,0.0,0.0,0.0
LineVul-public,juliet-CWE122-0215,original,CWE122,-1.4592842489946634e-08,0.0,0.0,0.0
LineVul-public,juliet-CWE122-0218,original,CWE122,-6.286061761784367e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE122-0359,original,CWE122,-5.232113835518248e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE123-0042,original,CWE123,3.60058038495481e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE123-0047,original,CWE123,6.551344995386899e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE123-0084,original,CWE123,-8.541792340110987e-08,0.0,0.0,0.0
LineVul-public,juliet-CWE123-0086,original,CWE123,5.218116712057963e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE123-0110,original,CWE123,1.3248051800474059e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE123-0114,original,CWE123,-4.7803696361370385e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE123-0178,original,CWE123,1.4359097804117482e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE123-0259,original,CWE123,2.470587787684053e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE123-0328,original,CWE123,-2.6224352041026577e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE123-0399,original,CWE123,1.4772149370401166e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE124-0009,original,CWE124,-1.4137440302874893e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE124-0133,original,CWE124,-8.24767084850464e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE124-0165,original,CWE124,-3.1248509912984446e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE124-0193,original,CWE124,-6.207765181898139e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE124-0274,original,CWE124,-2.1647247194778174e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE124-0278,original,CWE124,-1.2265818440937437e-05,0.0,0.0,0.0
LineVul-public,juliet-CWE124-0306,original,CWE124,2.4279252102132887e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE124-0319,original,CWE124,-1.729440555209294e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE124-0354,original,CWE124,-6.868258424219675e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE124-0370,original,CWE124,-3.414188540773466e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE126-0031,original,CWE126,-1.328256075794343e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE126-0096,original,CWE126,-2.7286096155876294e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE126-0107,original,CWE126,8.003756829566555e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE126-0132,original,CWE126,-7.470607670256868e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE126-0230,original,CWE126,3.168042894685641e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE126-0237,original,CWE126,-3.7134213926037773e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE126-0252,original,CWE126,5.6852513807825744e-08,1.0,0.0,0.0
LineVul-public,juliet-CWE126-0258,original,CWE126,-3.356096385687124e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE126-0279,original,CWE126,-6.586715244338848e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE126-0309,original,CWE126,-1.1485080904094502e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE126-0345,original,CWE126,2.2895892470842227e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE127-0001,original,CWE127,-6.881209628772922e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE127-0190,original,CWE127,1.5918067219899967e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE127-0292,original,CWE127,-2.0981569832656533e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE127-0336,original,CWE127,-4.1481052903691307e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE134-0005,original,CWE134,8.217244703700999e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE134-0070,original,CWE134,5.583128768194001e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE134-0103,original,CWE134,4.787321904586861e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE134-0235,original,CWE134,2.417044925095979e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE134-0257,original,CWE134,2.573501660663169e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE134-0311,original,CWE134,5.492469426826574e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE134-0316,original,CWE134,1.6646772564854473e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE134-0351,original,CWE134,2.338056219741702e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE15-0026,original,CWE15,8.753871952649206e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE15-0039,original,CWE15,6.850901627331041e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE15-0078,original,CWE15,-2.950873749796301e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE15-0121,original,CWE15,7.90763533586869e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE15-0158,original,CWE15,6.781841875636019e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE15-0239,original,CWE15,6.59474972053431e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE15-0248,original,CWE15,8.01853366283467e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE15-0254,original,CWE15,1.0439818652230315e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE15-0270,original,CWE15,8.942448403104208e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE15-0273,original,CWE15,7.817021469236352e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE15-0385,original,CWE15,7.2829207056201994e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE176-0119,original,CWE176,-3.183443368470762e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE176-0161,original,CWE176,-7.826629371265881e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE176-0168,original,CWE176,-4.939965947414748e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE176-0180,original,CWE176,-3.4534805308794603e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE176-0213,original,CWE176,1.4385996109922417e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE176-0224,original,CWE176,-6.720056262565777e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE176-0225,original,CWE176,-4.7452340368181467e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE176-0299,original,CWE176,3.247655513405334e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE190-0003,original,CWE190,7.146536518121138e-08,1.0,0.0,0.0
LineVul-public,juliet-CWE190-0068,original,CWE190,6.26223481958732e-08,1.0,0.0,0.0
LineVul-public,juliet-CWE190-0130,original,CWE190,-3.5032826417591423e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE190-0186,original,CWE190,-9.384166332893074e-08,0.0,0.0,0.0
LineVul-public,juliet-CWE190-0240,original,CWE190,-1.4231112800189294e-05,0.0,0.0,0.0
LineVul-public,juliet-CWE190-0307,original,CWE190,-8.467914085485972e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE190-0365,original,CWE190,-1.0422891136840917e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE191-0019,original,CWE191,2.2711774363415316e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE191-0098,original,CWE191,1.7358706827508286e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE191-0123,original,CWE191,-1.8105311028193682e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE191-0201,original,CWE191,-7.434118742821738e-08,0.0,0.0,0.0
LineVul-public,juliet-CWE191-0217,original,CWE191,6.810365448473021e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE191-0335,original,CWE191,4.944040483678691e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE191-0381,original,CWE191,5.401579983299598e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE194-0007,original,CWE194,-1.1012731192749925e-05,0.0,0.0,0.0
LineVul-public,juliet-CWE194-0022,original,CWE194,-7.911684406280983e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE194-0051,original,CWE194,-2.270971890538931e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE194-0053,original,CWE194,-3.920938070223201e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE194-0150,original,CWE194,1.975624036276713e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE194-0157,original,CWE194,-8.401671038882341e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE194-0169,original,CWE194,1.0019262845162302e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE194-0332,original,CWE194,-2.509736987121869e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE194-0353,original,CWE194,-1.1054636161134113e-05,0.0,0.0,0.0
LineVul-public,juliet-CWE194-0380,original,CWE194,7.332157110795379e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE194-0388,original,CWE194,-3.3769028959795833e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE195-0016,original,CWE195,3.144022593914997e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE195-0163,original,CWE195,-3.4163867894676514e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE195-0185,original,CWE195,-1.1580304999370128e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE195-0196,original,CWE195,-1.6150723240571097e-05,0.0,0.0,0.0
LineVul-public,juliet-CWE195-0199,original,CWE195,3.7903853808529675e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE195-0346,original,CWE195,-2.631273673614487e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE195-0356,original,CWE195,4.991998139303178e-07,1.0,0.0,0.0
LineVul-public,juliet-CWE197-0012,original,CWE197,-1.4893648767611012e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE197-0061,original,CWE197,-1.6337799024768174e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE197-0067,original,CWE197,2.3625711946806405e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE197-0082,original,CWE197,2.1121195459272712e-08,1.0,0.0,0.0
LineVul-public,juliet-CWE197-0260,original,CWE197,-6.624313755310141e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE197-0339,original,CWE197,2.605490317364456e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE197-0350,original,CWE197,-3.1811032386031e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE256-0015,original,CWE256,-8.506831363774836e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE256-0028,original,CWE256,-8.173757123586256e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE256-0138,original,CWE256,-3.981645932071842e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE256-0192,original,CWE256,-2.8341819415800273e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE256-0304,original,CWE256,-8.512559361406602e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE256-0310,original,CWE256,-5.536719982046634e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE256-0322,original,CWE256,-3.350942733959528e-05,0.0,0.0,0.0
LineVul-public,juliet-CWE256-0371,original,CWE256,-7.257393008330837e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE259-0029,original,CWE259,-2.0094230421818793e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE259-0126,original,CWE259,-1.8434458070260007e-05,0.0,0.0,0.0
LineVul-public,juliet-CWE259-0129,original,CWE259,6.109552487032488e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE259-0174,original,CWE259,-1.381722540827468e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE259-0175,original,CWE259,-1.49178049468901e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE259-0176,original,CWE259,-4.1564890125300735e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE259-0200,original,CWE259,-8.391789378947578e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE259-0206,original,CWE259,-7.255848686327226e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE259-0355,original,CWE259,-9.532232070341706e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE319-0017,original,CWE319,2.6421478651172947e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE319-0102,original,CWE319,2.3466712264053058e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE319-0141,original,CWE319,9.395554116053972e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE319-0232,original,CWE319,-3.6939945857739076e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE319-0245,original,CWE319,1.0888079486903735e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE319-0272,original,CWE319,1.643025916564511e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE319-0276,original,CWE319,8.221315511036664e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE319-0297,original,CWE319,8.166605766746216e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE321-0111,original,CWE321,7.375909262918867e-06,1.0,0.0,0.0
LineVul-public,juliet-CWE321-0308,original,CWE321,-2.431544999126345e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE321-0312,original,CWE321,-2.49789263762068e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE321-0323,original,CWE321,-1.0578451110632159e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE321-0325,original,CWE321,-1.2767223779519554e-05,0.0,0.0,0.0
LineVul-public,juliet-CWE321-0364,original,CWE321,-2.033015334745869e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE321-0383,original,CWE321,-2.018789018620737e-06,0.0,0.0,0.0
LineVul-public,juliet-CWE321-0397,original,CWE321,1.5088724467204884e-05,1.0,0.0,0.0
LineVul-public,juliet-CWE369-0152,original,CWE369,-5.064339347882196e-07,0.0,0.0,0.0
LineVul-public,juliet-CWE369-0181,original,CWE369,-5.057781891082413e-07,0.0,0.0,0.0
